flickr_id,download_id,file_name,MOS,ti,si,colorfulness,contrast,blur,vniqe
8536919744,1015445,8536919744_original_centercrop_960x540_8s.mp4,1.22,4.53638411430592,14.4427099227905,45.7339434999381,20.2613904867189,0.484240012689137,21.7081836579287
6408325533,964070,6408325533_original_centercrop_960x540_8s.mp4,1.26,53.2549654687823,52.8247108459473,61.8709723649618,54.1956614519083,0.420905994752174,11.168411474798
5319047612,927528,5319047612_cut_centercrop_960x540_8s.mp4,1.3469,38.6349692748193,61.5450668334961,93.3660867697587,46.6379425485284,0.220413299395812,11.8631568360597
8724380666,1022436,8724380666_cut_centercrop_960x540_8s.mp4,1.4,9.64213036269379,19.7345314025879,9.65810521697758,32.1684303693663,0.441656581190007,16.8182453908257
4744073127,911499,4744073127_cut_centercrop_960x540_8s.mp4,1.42,8.5402766784906,88.6435317993164,95.4506649608055,63.6105341481322,0.13594331271489,8.07408304610287
8483400755,1013749,8483400755_original_centercrop_960x540_8s.mp4,1.46,6.36379360594433,9.87718105316162,12.0036210909318,8.91885901329395,0.833132184096268,12.9756493989843
10925288616,875323,10925288616_cut_centercrop_960x540_8s.mp4,1.46,5.47390640868083,155.887847900391,63.0712967956373,63.4445871970692,0.604512616200611,17.8914922387147
6807638360,971644,6807638360_cut_centercrop_960x540_8s.mp4,1.46,9.44196686645166,31.4224491119385,106.243645575724,22.5787344859832,0.441350048688962,16.4296566057428
6028497716,951123,6028497716_original_centercrop_960x540_8s.mp4,1.48,14.8214527705595,41.1773490905762,30.1687563800481,17.645483093145,0.680185281191747,18.5199979799419
9369433766,1033093,9369433766_original_centercrop_960x540_8s.mp4,1.52,14.9098249383405,77.6564712524414,80.5037149375734,82.8290031345682,0.159775596865741,11.4436793391849
6184163826,957045,6184163826_original_centercrop_960x540_8s.mp4,1.52,26.0599194053919,57.6638984680176,99.3285119000164,42.3070582229063,0.298934638528759,9.23516777737266
3471567822,891213,3471567822_cut_centercrop_960x540_8s.mp4,1.52,4.67928882699042,49.8657875061035,50.3132853719859,23.2321204824344,0.15256030120222,16.227654997656
9445782126,1034624,9445782126_original_centercrop_960x540_8s.mp4,1.52,24.9304226586765,27.1640338897705,66.2662656714448,58.0596449020782,0.0924462084976021,10.5018115935341
4265470174,902268,4265470174_cut_centercrop_960x540_8s.mp4,1.56,24.7104060788523,28.7900791168213,36.7595871582516,40.0574257813299,0.128167492717163,13.2505437740564
7074513729,979805,7074513729_original_centercrop_960x540_8s.mp4,1.56,42.6308055207938,72.9052124023438,24.6232939721903,40.8212377833206,0.222711094333808,11.5188761300613
5570426341,935575,5570426341_cut_centercrop_960x540_8s.mp4,1.56,3.83214477479158,9.63339138031006,14.4300109883879,7.82799696266759,0.80508882530997,17.3728889904219
3887621073,896534,3887621073_cut_centercrop_960x540_8s.mp4,1.58,10.3995392990608,25.7804660797119,28.5855945905718,16.4561748692896,0.372986888572718,22.849980015867
5927908371,947118,5927908371_original_centercrop_960x540_8s.mp4,1.6,45.9817257803159,97.9740829467773,91.7866007966376,50.7288031610431,0.218191156573111,9.08808844677718
6079875162,953075,6079875162_cut_centercrop_960x540_8s.mp4,1.6,31.8305060688749,124.436431884766,26.9362981420684,51.0819941260765,0.667558976688136,15.1515345104143
10672253555,873833,10672253555_original_centercrop_960x540_8s.mp4,1.6148,35.3788379321628,47.9592590332031,61.9344799011634,41.3941733805916,0.365814909559712,9.92603700400597
6985991227,977685,6985991227_cut_centercrop_960x540_8s.mp4,1.62,14.8036852485319,70.3935623168945,83.2635114600774,36.2855133582385,0.259906969814327,15.7359741365985
4472730048,905959,4472730048_cut_centercrop_960x540_8s.mp4,1.6224,14.7525837069882,46.2949104309082,23.2359024302916,28.6585359351068,0.233522081427021,15.4003197140542
10132105415,870520,10132105415_cut_centercrop_960x540_8s.mp4,1.64,8.58580020128967,23.0127983093262,18.9142759836839,33.0959426779357,0.457211004480927,13.1695214928884
4970624827,917381,4970624827_original_centercrop_960x540_8s.mp4,1.66,27.992970230935,82.1131362915039,63.9310665312035,75.2740382662983,0.0866307747193057,11.1822070733371
8222762296,1005477,8222762296_original_centercrop_960x540_8s.mp4,1.66,8.57450089804563,8.41603755950928,75.9821965402691,11.4695048337223,0.829773125614393,17.982554727013
4177089041,900769,4177089041_cut_centercrop_960x540_8s.mp4,1.66,17.6220161558417,51.1271324157715,21.4838563779017,43.3653110209092,0.087235210041679,11.4798609252813
8643336872,1019615,8643336872_cut_centercrop_960x540_8s.mp4,1.68,4.48723697219723,9.06427192687988,15.4586122161255,9.91055450718215,0.676746375599388,16.9395678697806
7558781186,989361,7558781186_cut_centercrop_960x540_8s.mp4,1.68,19.0835931155696,9.08526611328125,25.0184164889872,23.1746046176986,0.680867461141365,16.8996590616976
6223028206,958294,6223028206_original_centercrop_960x540_8s.mp4,1.68,35.6527478224952,53.8822975158691,52.6818174139016,49.9131357825643,0.100737568396266,10.2582667647689
6238991743,958754,6238991743_original_centercrop_960x540_8s.mp4,1.68,22.622903804651,106.564384460449,122.132166238742,75.06747457538,0.197020905814598,8.62263485487044
4627984833,908957,4627984833_cut_centercrop_960x540_8s.mp4,1.7,10.9130524790071,27.6594944000244,115.54893116569,34.512392006512,0.142107559669384,13.7317101967622
10178280003,870776,10178280003_original_centercrop_960x540_8s.mp4,1.7,7.49956219725383,14.4007797241211,63.5163656504505,23.3640491102772,0.454722771758075,9.93113820859268
10650618913,873597,10650618913_original_centercrop_960x540_8s.mp4,1.7,7.92352228476005,21.6018943786621,16.8070396212894,16.9667776788542,0.41385168690769,12.2991800249037
5993312864,949764,5993312864_original_centercrop_960x540_8s.mp4,1.72,3.42353501595862,16.9384231567383,10.588210495803,7.64736431458971,0.838534327458431,21.3953005799048
5542380796,934589,5542380796_original_centercrop_960x540_8s.mp4,1.72,22.6482856938354,58.1350860595703,105.500982484556,29.9268576331217,0.636537801891897,11.1956912088541
6369679907,963100,6369679907_original_centercrop_960x540_8s.mp4,1.72,51.4233879863617,102.201019287109,60.4684832099955,60.3193763769965,0.152384249695065,8.75916785896151
4204485800,901224,4204485800_cut_centercrop_960x540_8s.mp4,1.7297,11.0526334717263,128.301055908203,48.4123457607336,77.2554739376488,0.0993001489066115,18.3124087328998
4834450895,913822,4834450895_cut_centercrop_960x540_8s.mp4,1.74,15.1238308096216,28.6098480224609,91.0995774848039,36.2646451846541,0.10937705437929,14.2501406461139
5475555707,932376,5475555707_original_centercrop_960x540_8s.mp4,1.74,28.3308112513072,27.9648704528809,35.3195038509844,31.352643076954,0.631604681305523,12.4725117695175
5266893553,925996,5266893553_cut_centercrop_960x540_8s.mp4,1.74,11.5894568051587,72.548210144043,9.55424290755823,25.4336352848498,0.257943294053257,22.5482256538235
11635304003,879150,11635304003_cut_centercrop_960x540_8s.mp4,1.74,5.57095862087828,31.6610889434814,29.6421628949291,36.7359656450262,0.297455434758525,15.5067047368398
7863416600,995073,7863416600_cut_centercrop_960x540_8s.mp4,1.78,34.4557068562482,39.7636337280273,76.0816845745171,55.5370871259489,0.151892975892235,13.3714920050986
6792979288,971101,6792979288_cut_centercrop_960x540_8s.mp4,1.78,6.70644604511681,30.747859954834,6.97657288983192,13.9165375216375,0.714114165772199,14.8709297729331
7978973307,997524,7978973307_original_centercrop_960x540_8s.mp4,1.78,6.47746405773064,119.787696838379,45.8852769772171,84.0385126508079,0.882890859776751,15.4601114977681
6497033987,965599,6497033987_cut_centercrop_960x540_8s.mp4,1.8,6.58154004800748,62.2031593322754,86.0629390012133,66.2889268908648,0.432652895028241,11.9369689802643
12567402335,884411,12567402335_original_centercrop_960x540_8s.mp4,1.8,35.746813844704,68.0440521240234,16.4138901615876,39.7835007113942,0.249247828117747,18.2994465472519
6268574586,959923,6268574586_cut_centercrop_960x540_8s.mp4,1.8,5.18039362589753,9.38089084625244,16.1558664281592,9.20273060471481,0.88103382595749,17.7563704290687
6275674780,960205,6275674780_cut_centercrop_960x540_8s.mp4,1.82,10.8007495609841,16.2425632476807,23.3320303375704,15.1742893784746,0.69009054333135,16.3942465618722
6323632937,962018,6323632937_original_centercrop_960x540_8s.mp4,1.82,3.30048088229847,11.5040159225464,10.2203633117115,11.1154987880397,0.79578607370456,12.6510999260259
9058636581,1027173,9058636581_cut_centercrop_960x540_8s.mp4,1.82,10.8371795934281,56.0797119140625,27.4507086933432,40.4661095288771,0.192066628316057,20.8188072196863
10694139655,873964,10694139655_original_centercrop_960x540_8s.mp4,1.82,18.6789189719545,10.225622177124,62.4853763098245,19.0202720023582,0.514258943123124,15.3515154071719
4321531777,903422,4321531777_original_centercrop_960x540_8s.mp4,1.82,33.2291400395897,127.496597290039,24.840196407795,87.6137106438441,0.176526451139565,8.32362324945522
4905336825,915527,4905336825_cut_centercrop_960x540_8s.mp4,1.8281,13.5305006359627,117.505973815918,29.2588735458697,68.6236674814756,0.130836283532005,20.4695697022991
5043852749,919637,5043852749_original_centercrop_960x540_8s.mp4,1.84,12.7115699994321,49.649845123291,32.7039501802243,47.4349305609252,0.0711864363972257,9.83139037589492
8625682550,1018883,8625682550_cut_centercrop_960x540_8s.mp4,1.84,23.1044926928021,90.305305480957,72.311193473663,71.9218299622034,0.770887319689901,12.6007719469101
5150451769,922638,5150451769_original_centercrop_960x540_8s.mp4,1.84,9.77195471593456,13.3832130432129,13.2863014299789,16.0845881118977,0.297372266061203,15.976183337947
5048882871,919822,5048882871_cut_centercrop_960x540_8s.mp4,1.84,25.7581252684468,88.5362548828125,109.737952687606,43.3048060029276,0.328383612983967,14.6902000464904
4879585643,914930,4879585643_cut_centercrop_960x540_8s.mp4,1.84,29.2612656007808,91.4896926879883,98.0648996961341,60.9398193608641,0.19041107132243,11.9066910507571
6268902756,959937,6268902756_original_centercrop_960x540_8s.mp4,1.8431,27.1267870261808,86.296745300293,51.6973775157003,63.6814590193345,0.219841455787896,18.6435797386954
5935222726,947382,5935222726_cut_centercrop_960x540_8s.mp4,1.86,5.73660149414811,35.9495429992676,86.8474342830063,42.0346764582621,0.595535008384836,12.7386414317086
5962679589,948679,5962679589_cut_centercrop_960x540_8s.mp4,1.86,10.7934389767065,157.165893554688,14.4106906996576,82.6852203108048,0.231580054594572,9.73224517956872
3770747002,894922,3770747002_original_centercrop_960x540_8s.mp4,1.86,7.88306876053859,20.0582485198975,25.7664317043746,14.5154035630222,0.301490745122542,14.2153077566055
7848940332,994836,7848940332_original_centercrop_960x540_8s.mp4,1.86,14.6193502553427,61.4848403930664,112.472178159901,50.5479952168955,0.310663221777073,14.6072342179194
11095294653,876305,11095294653_cut_centercrop_960x540_8s.mp4,1.86,20.1221784380285,58.3936309814453,59.6772416027067,45.2441850349493,0.170763248301657,11.3594380520182
6783810490,970802,6783810490_cut_centercrop_960x540_8s.mp4,1.88,5.73219248704374,40.025577545166,13.1425919822918,37.858818302725,0.356930973899836,18.8694100976889
10417424703,872317,10417424703_original_centercrop_960x540_8s.mp4,1.88,5.78611864348108,59.7010345458984,10.72841315096,57.2297018112842,0.265794637430154,7.06312755999353
7983363078,997637,7983363078_original_centercrop_960x540_8s.mp4,1.9,29.7770135428266,130.453094482422,80.5425606378207,71.1220854006389,0.783916769585422,11.0731915701167
6661657005,968691,6661657005_original_centercrop_960x540_8s.mp4,1.9,31.1049415273059,48.6756935119629,73.3254357364954,51.7847021112578,0.213020984399708,11.2627639327947
8017059368,998651,8017059368_cut_centercrop_960x540_8s.mp4,1.9072,18.0054515850218,129.505416870117,9.68070695005236,66.9133605896095,0.718626022606627,14.2533827853143
7495449440,987750,7495449440_original_centercrop_960x540_8s.mp4,1.92,21.0033162844924,24.5340690612793,57.1989731440531,32.9594779095042,0.282413572656228,12.5710401370517
5504464599,933346,5504464599_cut_centercrop_960x540_8s.mp4,1.94,9.57449038908451,13.7225618362427,53.8841316810033,10.2736170603664,0.82208129420025,15.7655195056424
6131895268,955208,6131895268_cut_centercrop_960x540_8s.mp4,1.94,6.25026395383793,28.4749011993408,13.8975667487141,17.1614051645361,0.569584228777045,20.1818731618247
9814654176,1041032,9814654176_original_centercrop_960x540_8s.mp4,1.94,5.90079005217211,32.391544342041,45.6595897113029,16.0937647762018,0.478621588910835,9.10645658581149
11688667226,879595,11688667226_cut_centercrop_960x540_8s.mp4,1.94,12.0431798664876,67.6096038818359,116.363056149381,66.3911349475797,0.161611338433573,9.51810315714866
4933934170,916227,4933934170_cut_centercrop_960x540_8s.mp4,1.96,12.9090884928797,83.2553100585938,104.592759833999,45.9504715455766,0.180436108231342,12.1177055093739
4677538291,910127,4677538291_cut_centercrop_960x540_8s.mp4,1.96,4.83294810386452,34.3697853088379,50.9883606328287,26.6113570273379,0.130010416522672,16.5562387874231
6299595444,961001,6299595444_original_centercrop_960x540_8s.mp4,1.96,33.3870008724529,81.6549301147461,44.2695376997414,49.5494880059926,0.185799050117971,9.85927946434124
4991520511,918024,4991520511_cut_centercrop_960x540_8s.mp4,1.98,18.9764396044842,88.6258316040039,61.8815741332573,71.9901196692413,0.0880477379906321,9.6920021948503
4823416929,913512,4823416929_cut_centercrop_960x540_8s.mp4,1.98,14.6690120743507,57.4123458862305,53.2610709729525,81.5838831351167,0.0549661270561927,9.68622258387628
9047671138,1026955,9047671138_original_centercrop_960x540_8s.mp4,1.98,19.7857808809592,66.7338333129883,13.4629012291538,40.3109189191971,0.178015018497533,16.3584064933421
8257892715,1006957,8257892715_original_centercrop_960x540_8s.mp4,1.98,9.90590737754705,112.660675048828,21.6650263318149,73.1167473529129,0.334890777369759,13.488443367925
7087189849,980037,7087189849_cut_centercrop_960x540_8s.mp4,1.98,19.5125993192276,62.3410720825195,52.2499094519593,50.0663445777825,0.424656737484239,12.1484382273812
8339870239,1009685,8339870239_original_centercrop_960x540_8s.mp4,1.9921,19.780502202321,145.293350219727,62.757881835849,71.3545491986898,0.317090021805355,8.12364950771538
6008700446,950330,6008700446_original_centercrop_960x540_8s.mp4,2,13.170114186764,43.249927520752,66.7704765146409,20.7474244029503,0.223077349644706,9.98148474358332
8592011515,1017695,8592011515_original_centercrop_960x540_8s.mp4,2,9.69432134022386,57.4348831176758,7.79026895067258,78.4569534182003,0.459056230664543,17.4844447367547
4907486229,915580,4907486229_cut_centercrop_960x540_8s.mp4,2,9.53193296145414,78.0553436279297,8.86523068683943,86.1112246759122,0.115726963606871,10.5977612339663
6749780445,970017,6749780445_cut_centercrop_960x540_8s.mp4,2.02,11.2973140596116,14.3384532928467,12.1991158052526,25.1295178260654,0.640980952487544,14.7235711481031
7545358086,988720,7545358086_original_centercrop_960x540_8s.mp4,2.02,7.92082360276277,17.3475666046143,55.5327939033112,15.2316587924526,0.703330324658717,12.3231233961096
8527434285,1015216,8527434285_original_centercrop_960x540_8s.mp4,2.02,6.06811844078158,19.073823928833,54.4958965262628,51.6853699580796,0.498900170045894,15.4704976730513
8110008288,1001568,8110008288_original_centercrop_960x540_8s.mp4,2.02,11.7576740047632,25.6255149841309,42.5624282002415,15.1249244956138,0.469522047764321,16.0308095089186
8663100289,1020298,8663100289_cut_centercrop_960x540_8s.mp4,2.0349,6.6035518938297,71.5128021240234,76.7411583957886,22.4153319884757,0.673507429462156,18.3951657514029
6120978816,954663,6120978816_original_centercrop_960x540_8s.mp4,2.04,14.0008435379528,13.0935611724854,32.6670810904348,17.4913432353107,0.665889503707274,13.8302655284555
5460445525,931898,5460445525_cut_centercrop_960x540_8s.mp4,2.04,5.4741577025498,30.5588130950928,42.0239594791624,20.9897708035203,0.652928719930383,8.73803466687242
8582023917,1017189,8582023917_original_centercrop_960x540_8s.mp4,2.04,13.9359849594663,46.8087005615234,105.566386815956,23.7173213082646,0.514897461979702,13.372846235788
5506184490,933464,5506184490_cut_centercrop_960x540_8s.mp4,2.04,16.1152907076831,14.9967088699341,29.9615432681309,21.67700067168,0.477404562252931,12.6419607813002
5956265529,948402,5956265529_cut_centercrop_960x540_8s.mp4,2.04,22.7526164235692,56.2621116638184,7.82795859935526,41.1662173344519,0.24590761592577,13.7352176535976
4639129836,909273,4639129836_original_centercrop_960x540_8s.mp4,2.06,13.5176025411188,43.081787109375,41.1540414004815,41.3417169130824,0.32024825726007,9.86136402080145
9427595515,1034291,9427595515_original_centercrop_960x540_8s.mp4,2.06,13.3460410227598,8.80425357818604,46.7654436331567,15.0794069373381,0.48510519100758,10.9677994326289
4959664675,916981,4959664675_cut_centercrop_960x540_8s.mp4,2.06,11.8727061625495,20.2378692626953,44.6936567999888,28.0737733192772,0.240684653380833,14.4639753162274
7171297739,981718,7171297739_cut_centercrop_960x540_8s.mp4,2.06,8.90234848198118,23.001106262207,106.088408578138,23.1509074949569,0.619264098528279,11.4488531598029
10716218856,874077,10716218856_cut_centercrop_960x540_8s.mp4,2.06,16.4426101629179,25.3657569885254,44.4796301449931,30.1811339254852,0.274544242460088,13.4652692551067
7123683275,980630,7123683275_cut_centercrop_960x540_8s.mp4,2.06,6.80664085213471,52.194408416748,56.4870907664799,18.796591486375,0.677837484071742,7.53068853438659
8195899669,1004578,8195899669_original_centercrop_960x540_8s.mp4,2.06,34.2436376760698,47.2935371398926,87.6495812627344,36.9482591992035,0.116136224211892,9.10698909287328
6212970517,957927,6212970517_original_centercrop_960x540_8s.mp4,2.06,16.5627356631704,81.9589767456055,7.18592097584635,92.6851502374969,0.30298936085102,10.4487063238905
5733977738,940630,5733977738_cut_centercrop_960x540_8s.mp4,2.06,27.9222991923717,88.1729202270508,12.9576542768879,34.6690838523875,0.521021084834827,17.2476330746029
4775312025,912384,4775312025_original_centercrop_960x540_8s.mp4,2.08,7.6675444661249,20.6438941955566,20.9112270165915,8.2154375246291,0.419139188233806,20.9442212380333
3496871384,891482,3496871384_cut_centercrop_960x540_8s.mp4,2.08,22.3124117289137,35.6482696533203,31.9924227808016,27.8921103670821,0.139234613318067,10.250051905312
9765162404,1040541,9765162404_original_centercrop_960x540_8s.mp4,2.08,18.1749206272945,65.2547302246094,102.725731458722,35.7271483835168,0.157074072700192,9.58670208809104
5625415555,937353,5625415555_original_centercrop_960x540_8s.mp4,2.08,47.2127787069298,58.0947151184082,31.8840959006658,63.9107673279491,0.179719413591164,12.425852115364
7651248048,991214,7651248048_cut_centercrop_960x540_8s.mp4,2.08,25.7081917001768,155.346374511719,108.251446992735,81.770195035136,0.376429716476158,11.3451118499673
9618443862,1038077,9618443862_cut_centercrop_960x540_8s.mp4,2.08,5.18633476728792,37.4153747558594,18.1839202576665,35.1176855828111,0.182654549394875,19.5672495864621
8336226077,1009600,8336226077_original_centercrop_960x540_8s.mp4,2.08,49.6663358496303,168.164810180664,14.0201340355152,63.6172860929963,0.46984139720144,7.06501415526228
8372557828,1010438,8372557828_original_centercrop_960x540_8s.mp4,2.08,7.81401804527309,24.3431186676025,12.6877180305144,12.6522348888497,0.622727890465772,19.665509547383
8554748075,1016079,8554748075_original_centercrop_960x540_8s.mp4,2.0891,11.4706395815708,116.355880737305,20.4525173664219,69.6422163569426,0.267691499841951,9.56935186462079
9000209228,1026250,9000209228_original_centercrop_960x540_8s.mp4,2.1,20.1665933732546,53.0908203125,75.3720158836585,53.2715578423356,0.0968443528563154,8.35657379694939
8477990214,1013579,8477990214_cut_centercrop_960x540_8s.mp4,2.1,14.8152674157331,66.0882873535156,8.34551889926021,18.611793657676,0.539732005478758,20.7839920057407
9564154386,1037015,9564154386_original_centercrop_960x540_8s.mp4,2.1,14.6889714158232,27.0229206085205,5.32715525318933,62.7261287839375,0.31682153289873,11.9655324331522
10625504535,873394,10625504535_cut_centercrop_960x540_8s.mp4,2.1,18.4528709615606,97.8622970581055,122.052198746987,75.2244982829699,0.232831357401857,15.627922146303
8144762018,1003013,8144762018_original_centercrop_960x540_8s.mp4,2.1,36.3367477685119,47.385627746582,79.4532134067805,43.701299082588,0.279432056115005,10.6222170659691
7917797604,996005,7917797604_cut_centercrop_960x540_8s.mp4,2.1057,4.76647704955815,13.5910310745239,31.9044521246154,38.5748231377883,0.855936973549727,15.1178947339815
5134310379,922118,5134310379_cut_centercrop_960x540_8s.mp4,2.12,40.5021355094122,95.4504547119141,59.5522741456896,53.3998269112962,0.147887712828413,6.12996037947476
8069024908,1000378,8069024908_cut_centercrop_960x540_8s.mp4,2.12,10.8939153593996,16.5237712860107,7.19730216698394,22.3271846732981,0.462072035092551,19.0436316707099
9136867624,1028779,9136867624_cut_centercrop_960x540_8s.mp4,2.12,3.62155215935067,20.6998348236084,19.7734858837291,25.1236569929618,0.126991182621795,8.2879640582419
6149591212,955902,6149591212_cut_centercrop_960x540_8s.mp4,2.14,9.97651387052119,37.2121200561523,28.7460121962761,24.3146916119797,0.460243452274511,10.3129411837367
6346026937,962683,6346026937_original_centercrop_960x540_8s.mp4,2.14,10.5865677701534,25.9951438903809,11.4896175114114,16.1668937947578,0.45855487416217,11.0296203039633
5078125268,920589,5078125268_original_centercrop_960x540_8s.mp4,2.14,40.9601386447122,107.439422607422,37.7350834181344,56.006040111986,0.0648348194530261,11.1775985885243
8587927758,1017520,8587927758_cut_centercrop_960x540_8s.mp4,2.14,19.7668965475939,123.693588256836,44.1855902331209,95.3293167709408,0.326467974499341,11.0056866430608
5115335471,921672,5115335471_original_centercrop_960x540_8s.mp4,2.16,37.6857074628066,65.6418609619141,43.1708697271373,76.7983674716683,0.271381921560341,14.6646058653034
12461764004,883960,12461764004_original_centercrop_960x540_8s.mp4,2.16,49.9940361273316,98.8585205078125,10.3601535028109,62.1299546063509,0.149652476390482,6.8529080646192
